trip_id,arrival_time,stop_id,stop_sequence,shape_dist_traveled,route_id,service_id,trip_headsign,block_id,stop_name,route_short_name,arrival_dt,observed_at,estimated_at,bus_id,lat,lon,late,gtfs_date
1759841, 6:20:00,17651,1,,21337,1,123 James - East Syracuse - Walmart,268633,B12,Sy 20,2025-12-01 11:20:00+00:00,2025-12-01 11:22:01+00:00,2025-12-01 11:22:01+00:00,1778,43.04378342628479,-76.151686668396,121,2025-12-01
1759841, 6:21:05,102,2,0.4057,21337,1,123 James - East Syracuse - Walmart,268633,S Salina St & Jefferson St,Sy 20,2025-12-01 11:21:05+00:00,2025-12-01 11:23:00+00:00,2025-12-01 11:23:00+00:00,1778,43.04648570356698,-76.15225219726562,115,2025-12-01
1759841, 6:21:55,17670,3,0.7147,21337,1,123 James - East Syracuse - Walmart,268633,S Salina St & Water St (mid-block),Sy 20,2025-12-01 11:21:55+00:00,,2025-12-01 11:24:04.563978587+00:00,1778,,,129,2025-12-01
1759841, 6:22:38,423,4,0.9848,21337,1,123 James - East Syracuse - Walmart,268633,James St & N Warren St,Sy 20,2025-12-01 11:22:38+00:00,2025-12-01 11:25:01+00:00,2025-12-01 11:25:01+00:00,1778,43.05129991728684,-76.15069330149683,143,2025-12-01
1759841, 6:23:19,420,5,1.2412,21337,1,123 James - East Syracuse - Walmart,268633,James St & N State St,Sy 20,2025-12-01 11:23:19+00:00,2025-12-01 11:26:01+00:00,2025-12-01 11:26:01+00:00,1778,43.05224171622855,-76.14874380142962,162,2025-12-01
1759841, 6:23:51,421,6,1.4442,21337,1,123 James - East Syracuse - Walmart,268633,James St & N Townsend St,Sy 20,2025-12-01 11:23:51+00:00,2025-12-01 11:27:02+00:00,2025-12-01 11:27:02+00:00,1778,43.0532958984375,-76.14659945170085,191,2025-12-01
1759841, 6:24:14,442,7,1.5868,21337,1,123 James - East Syracuse - Walmart,268633,James St & N McBride St,Sy 20,2025-12-01 11:24:14+00:00,2025-12-01 11:28:02+00:00,2025-12-01 11:28:02+00:00,1778,43.05427122116089,-76.14461612701416,228,2025-12-01
1759841, 6:24:40,432,8,1.7532,21337,1,123 James - East Syracuse - Walmart,268633,James St & Catherine St,Sy 20,2025-12-01 11:24:40+00:00,,2025-12-01 11:28:26.229022704+00:00,1778,,,226,2025-12-01
1759841, 6:25:18,14776,9,1.9920,21337,1,123 James - East Syracuse - Walmart,268633,James St & Lodi St,Sy 20,2025-12-01 11:25:18+00:00,2025-12-01 11:29:01+00:00,2025-12-01 11:29:01+00:00,1778,43.0560381659146,-76.14102383317619,223,2025-12-01
1759841, 6:25:50,446,10,2.1944,21337,1,123 James - East Syracuse - Walmart,268633,James St & Highland St,Sy 20,2025-12-01 11:25:50+00:00,2025-12-01 11:30:01+00:00,2025-12-01 11:30:01+00:00,1778,43.05735626220703,-76.13833557128906,251,2025-12-01
1759841, 6:26:18,5088,11,2.3722,21337,1,123 James - East Syracuse - Walmart,268633,960 James St,Sy 20,2025-12-01 11:26:18+00:00,,2025-12-01 11:30:28.381469325+00:00,1778,,,250,2025-12-01
1759841, 6:27:00,444,12,2.5905,21337,1,123 James - East Syracuse - Walmart,268633,James St & Oak St,Sy 20,2025-12-01 11:27:00+00:00,2025-12-01 11:31:02+00:00,2025-12-01 11:31:02+00:00,1778,43.05931901931763,-76.134326338768,242,2025-12-01
1759841, 6:27:36,2120,13,2.8021,21337,1,123 James - East Syracuse - Walmart,268633,James St & WSYR,Sy 20,2025-12-01 11:27:36+00:00,,2025-12-01 11:31:43.753846153+00:00,1778,,,247,2025-12-01
1759841, 6:27:50,450,14,2.8895,21337,1,123 James - East Syracuse - Walmart,268633,James St & Dewitt St,Sy 20,2025-12-01 11:27:50+00:00,2025-12-01 11:32:01+00:00,2025-12-01 11:32:01+00:00,1778,43.0606005191803,-76.1317081451416,251,2025-12-01
1759841, 6:28:06,453,15,2.9863,21337,1,123 James - East Syracuse - Walmart,268633,James St & Sedgwick Dr,Sy 20,2025-12-01 11:28:06+00:00,2025-12-01 11:33:01+00:00,2025-12-01 11:33:01+00:00,1778,43.06130717782413,-76.13027370677275,295,2025-12-01
1759841, 6:28:44,459,16,3.2103,21337,1,123 James - East Syracuse - Walmart,268633,James St & Vine St,Sy 20,2025-12-01 11:28:44+00:00,,2025-12-01 11:33:33.558139534+00:00,1778,,,289,2025-12-01
1759841, 6:29:16,464,17,3.3991,21337,1,123 James - East Syracuse - Walmart,268633,James St & Wilson St,Sy 20,2025-12-01 11:29:16+00:00,2025-12-01 11:34:01+00:00,2025-12-01 11:34:01+00:00,1778,43.06337261199951,-76.12605476379395,285,2025-12-01
1759841, 6:29:56,469,18,3.6374,21337,1,123 James - East Syracuse - Walmart,268633,James St & Hampton Rd,Sy 20,2025-12-01 11:29:56+00:00,,2025-12-01 11:34:40.457926167+00:00,1778,,,284,2025-12-01
1759841, 6:30:18,10678,19,3.7675,21337,1,123 James - East Syracuse - Walmart,268633,James St & Teall Ave,Sy 20,2025-12-01 11:30:18+00:00,2025-12-01 11:35:02+00:00,2025-12-01 11:35:02+00:00,1778,43.06523230768019,-76.12225907848728,284,2025-12-01
1759841, 6:30:53,479,20,3.9788,21337,1,123 James - East Syracuse - Walmart,268633,James St & Rugby Rd,Sy 20,2025-12-01 11:30:53+00:00,,2025-12-01 11:35:18.215790842+00:00,1778,,,265,2025-12-01
1759841, 6:31:13,481,21,4.0984,21337,1,123 James - East Syracuse - Walmart,268633,James St & Cook Ave,Sy 20,2025-12-01 11:31:13+00:00,,2025-12-01 11:35:27.394250780+00:00,1778,,,254,2025-12-01
1759841, 6:31:29,487,22,4.1927,21337,1,123 James - East Syracuse - Walmart,268633,James St & Hastings Pl,Sy 20,2025-12-01 11:31:29+00:00,,2025-12-01 11:35:34.631113423+00:00,1778,,,245,2025-12-01
1759841, 6:31:44,491,23,4.2856,21337,1,123 James - East Syracuse - Walmart,268633,James St & Clifton Pl,Sy 20,2025-12-01 11:31:44+00:00,,2025-12-01 11:35:41.760535900+00:00,1778,,,237,2025-12-01
1759841, 6:32:00,1759,24,4.3533,21337,1,123 James - East Syracuse - Walmart,268633,James St & Shotwell Pk,Sy 20,2025-12-01 11:32:00+00:00,,2025-12-01 11:35:46.956035379+00:00,1778,,,226,2025-12-01
1759841, 6:32:31,506,25,4.5363,21337,1,123 James - East Syracuse - Walmart,268633,James St & Hickok Ave,Sy 20,2025-12-01 11:32:31+00:00,2025-12-01 11:36:01+00:00,2025-12-01 11:36:01+00:00,1778,43.06844438825335,-76.11418914794922,210,2025-12-01
1759841, 6:32:50,507,26,4.6515,21337,1,123 James - East Syracuse - Walmart,268633,James St & Stafford Ave,Sy 20,2025-12-01 11:32:50+00:00,,2025-12-01 11:36:22.092462618+00:00,1778,,,212,2025-12-01
1759841, 6:33:09,515,27,4.7648,21337,1,123 James - East Syracuse - Walmart,268633,James St & Forest Hill Dr,Sy 20,2025-12-01 11:33:09+00:00,,2025-12-01 11:36:42.837046078+00:00,1778,,,213,2025-12-01
1759841, 6:33:26,523,28,4.8640,21337,1,123 James - East Syracuse - Walmart,268633,James St & Woodbine Ave,Sy 20,2025-12-01 11:33:26+00:00,2025-12-01 11:37:01+00:00,2025-12-01 11:37:01+00:00,1778,43.0686184630102,-76.11070235894651,215,2025-12-01
1759841, 6:33:43,522,29,4.9633,21337,1,123 James - East Syracuse - Walmart,268633,James St & Hillsdale Ave,Sy 20,2025-12-01 11:33:43+00:00,,2025-12-01 11:37:29.852300242+00:00,1778,,,226,2025-12-01
1759841, 6:34:01,532,30,5.0705,21337,1,123 James - East Syracuse - Walmart,268633,James St & S Collingwood Ave,Sy 20,2025-12-01 11:34:01+00:00,2025-12-01 11:38:01+00:00,2025-12-01 11:38:01+00:00,1778,43.06873304452469,-76.10821146039821,240,2025-12-01
1759841, 6:34:17,533,31,5.1667,21337,1,123 James - East Syracuse - Walmart,268633,James St & S Edwards Ave,Sy 20,2025-12-01 11:34:17+00:00,2025-12-01 11:39:02+00:00,2025-12-01 11:39:02+00:00,1778,43.068851470947266,-76.1064472545277,285,2025-12-01
1759841, 6:34:31,541,32,5.2510,21337,1,123 James - East Syracuse - Walmart,268633,James St & S Midler Ave,Sy 20,2025-12-01 11:34:31+00:00,,2025-12-01 11:39:26.930827067+00:00,1778,,,295,2025-12-01
1759841, 6:34:50,547,33,5.3662,21337,1,123 James - East Syracuse - Walmart,268633,James St & Nichols Ave,Sy 20,2025-12-01 11:34:50+00:00,2025-12-01 11:40:01+00:00,2025-12-01 11:40:01+00:00,1778,43.068931821792845,-76.10456860254682,311,2025-12-01
1759841, 6:35:07,552,34,5.4654,21337,1,123 James - East Syracuse - Walmart,268633,James St & Homecroft Rd,Sy 20,2025-12-01 11:35:07+00:00,,2025-12-01 11:40:28.365517241+00:00,1778,,,321,2025-12-01
1759841, 6:35:27,567,35,5.5837,21337,1,123 James - East Syracuse - Walmart,268633,James St & Mosley Dr,Sy 20,2025-12-01 11:35:27+00:00,2025-12-01 11:41:01+00:00,2025-12-01 11:41:01+00:00,1778,43.06911283380845,-76.10076399410472,334,2025-12-01
1759841, 6:35:43,558,36,5.6769,21337,1,123 James - East Syracuse - Walmart,268633,James St & Plymouth Dr,Sy 20,2025-12-01 11:35:43+00:00,,2025-12-01 11:41:10.601648351+00:00,1778,,,327,2025-12-01
1759841, 6:35:58,562,37,5.7671,21337,1,123 James - East Syracuse - Walmart,268633,James St & W Milford Dr,Sy 20,2025-12-01 11:35:58+00:00,,2025-12-01 11:41:19.894230769+00:00,1778,,,321,2025-12-01
1759841, 6:36:36,578,38,5.9936,21337,1,123 James - East Syracuse - Walmart,268633,James St & E Milford Dr,Sy 20,2025-12-01 11:36:36+00:00,,2025-12-01 11:41:43.228708791+00:00,1778,,,307,2025-12-01
1759841, 6:37:05,575,39,6.1661,21337,1,123 James - East Syracuse - Walmart,268633,James St & Ridgewood Dr,Sy 20,2025-12-01 11:37:05+00:00,2025-12-01 11:42:01+00:00,2025-12-01 11:42:01+00:00,1778,43.06939830780029,-76.09466209411622,296,2025-12-01
1759841, 6:38:00,7471,40,6.4456,21337,1,123 James - East Syracuse - Walmart,268633,James St & Thompson Rd,Sy 20,2025-12-01 11:38:00+00:00,2025-12-01 11:43:01+00:00,2025-12-01 11:43:01+00:00,1778,43.06951889337278,-76.09084604300705,301,2025-12-01
1759841, 6:39:06,2547,41,6.6732,21337,1,123 James - East Syracuse - Walmart,268633,James St & Wegman's Plaza,Sy 20,2025-12-01 11:39:06+00:00,,2025-12-01 11:43:27.899839743+00:00,1778,,,261,2025-12-01
1759841, 6:40:25,2432,42,6.9448,21337,1,123 James - East Syracuse - Walmart,268633,James St & Worth St,Sy 20,2025-12-01 11:40:25+00:00,2025-12-01 11:44:00+00:00,2025-12-01 11:44:00+00:00,1778,43.069847430213024,-76.08511766336731,215,2025-12-01
1759841, 6:40:55,2440,43,7.0480,21337,1,123 James - East Syracuse - Walmart,268633,James St & Schoeder St,Sy 20,2025-12-01 11:40:55+00:00,,2025-12-01 11:44:10.413895781+00:00,1778,,,195,2025-12-01
1759841, 6:41:20,2444,44,7.1352,21337,1,123 James - East Syracuse - Walmart,268633,James St & Allen St,Sy 20,2025-12-01 11:41:20+00:00,,2025-12-01 11:44:19.213234077+00:00,1778,,,179,2025-12-01
1759841, 6:41:46,2448,45,7.2264,21337,1,123 James - East Syracuse - Walmart,268633,James St & West Ave,Sy 20,2025-12-01 11:41:46+00:00,,2025-12-01 11:44:28.416211745+00:00,1778,,,162,2025-12-01
1759841, 6:42:13,2452,46,7.3206,21337,1,123 James - East Syracuse - Walmart,268633,James St & Highland Ave,Sy 20,2025-12-01 11:42:13+00:00,,2025-12-01 11:44:37.921918941+00:00,1778,,,144,2025-12-01
1759841, 6:42:45,2461,47,7.4328,21337,1,123 James - East Syracuse - Walmart,268633,James St & East Ave,Sy 20,2025-12-01 11:42:45+00:00,,2025-12-01 11:44:49.244003308+00:00,1778,,,124,2025-12-01
1759841, 6:43:18,2464,48,7.5493,21337,1,123 James - East Syracuse - Walmart,268633,James St & Kinne St,Sy 20,2025-12-01 11:43:18+00:00,2025-12-01 11:45:01+00:00,2025-12-01 11:45:01+00:00,1778,43.070184993743894,-76.07769603729248,103,2025-12-01
1759841, 6:44:18,8146,49,7.7586,21337,1,123 James - East Syracuse - Walmart,268633,Kinne St & Midland St,Sy 20,2025-12-01 11:44:18+00:00,,2025-12-01 11:45:26.493809904+00:00,1778,,,68,2025-12-01
1759841, 6:45:14,8147,50,7.9540,21337,1,123 James - East Syracuse - Walmart,268633,Kinne St & W Yates St,Sy 20,2025-12-01 11:45:14+00:00,,2025-12-01 11:45:50.294528753+00:00,1778,,,36,2025-12-01
1759841, 6:45:42,8148,51,8.0501,21337,1,123 James - East Syracuse - Walmart,268633,Kinne St & W Ellis St,Sy 20,2025-12-01 11:45:42+00:00,2025-12-01 11:46:02+00:00,2025-12-01 11:46:02+00:00,1778,43.06602700076886,-76.07667655375467,20,2025-12-01
1759841, 6:46:15,7237,52,8.1659,21337,1,123 James - East Syracuse - Walmart,268633,Kinne St & W Manlius St,Sy 20,2025-12-01 11:46:15+00:00,,2025-12-01 11:46:30.950000+00:00,1778,,,15,2025-12-01
1759841, 6:46:49,7232,53,8.2861,21337,1,123 James - East Syracuse - Walmart,268633,W Manlius St & Charles St,Sy 20,2025-12-01 11:46:49+00:00,2025-12-01 11:47:01+00:00,2025-12-01 11:47:01+00:00,1778,43.064498459083445,-76.076117252958,12,2025-12-01
1759841, 6:47:28,7267,54,8.4213,21337,1,123 James - East Syracuse - Walmart,268633,W Manlius St & Division St,Sy 20,2025-12-01 11:47:28+00:00,,2025-12-01 11:47:22.414994720+00:00,1778,,,-5,2025-12-01
1759841, 6:47:43,7274,55,8.4735,21337,1,123 James - East Syracuse - Walmart,268633,W Manlius St & Silver St,Sy 20,2025-12-01 11:47:43+00:00,,2025-12-01 11:47:30.683210137+00:00,1778,,,-12,2025-12-01
1759841, 6:48:13,7282,56,8.5777,21337,1,123 James - East Syracuse - Walmart,268633,W Manlius St & Ball St,Sy 20,2025-12-01 11:48:13+00:00,,2025-12-01 11:47:47.187961985+00:00,1778,,,-25,2025-12-01
1759841, 6:48:38,2523,57,8.6649,21337,1,123 James - East Syracuse - Walmart,268633,W Manlius St & N Center St,Sy 20,2025-12-01 11:48:38+00:00,2025-12-01 11:48:01+00:00,2025-12-01 11:48:01+00:00,1778,43.063987861245366,-76.07073715985831,-37,2025-12-01
1759841, 6:50:20,4281,58,9.0184,21337,1,123 James - East Syracuse - Walmart,268633,Bridge St & E 2nd St,Sy 20,2025-12-01 11:50:20+00:00,,2025-12-01 11:48:33.610701107+00:00,1778,,,-106,2025-12-01
1759841, 6:51:46,8169,59,9.3153,21337,1,123 James - East Syracuse - Walmart,268633,Chevy Dr & Bridge St,Sy 20,2025-12-01 11:51:46+00:00,2025-12-01 11:49:01+00:00,2025-12-01 11:49:01+00:00,1778,43.061234855651854,-76.06640739440918,-165,2025-12-01
1759841, 6:55:00,7888,60,9.9479,21337,1,123 James - East Syracuse - Walmart,268633,Walmart - East Syracuse,Sy 20,2025-12-01 11:55:00+00:00,2025-12-01 11:51:01+00:00,2025-12-01 11:51:01+00:00,1778,43.061901450157166,-76.0608481168747,-239,2025-12-01
1759842, 7:40:00,17651,1,,21337,1,122 James - Rt 298 - Fly Rd,268626,B12,Sy 20,2025-12-01 12:40:00+00:00,2025-12-01 12:44:01+00:00,2025-12-01 12:44:01+00:00,2236,43.044379156989024,-76.15223611367715,241,2025-12-01
1759842, 7:41:05,102,2,0.4057,21337,1,122 James - Rt 298 - Fly Rd,268626,S Salina St & Jefferson St,Sy 20,2025-12-01 12:41:05+00:00,2025-12-01 12:45:01+00:00,2025-12-01 12:45:01+00:00,2236,43.04649418797986,-76.15225219726562,236,2025-12-01
1759842, 7:41:55,17670,3,0.7147,21337,1,122 James - Rt 298 - Fly Rd,268626,S Salina St & Water St (mid-block),Sy 20,2025-12-01 12:41:55+00:00,2025-12-01 12:48:01+00:00,2025-12-01 12:48:01+00:00,2236,43.049889115726245,-76.15220642089844,366,2025-12-01
1759842, 7:42:38,423,4,0.9848,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & N Warren St,Sy 20,2025-12-01 12:42:38+00:00,2025-12-01 12:49:01+00:00,2025-12-01 12:49:01+00:00,2236,43.0512984703327,-76.15069632694639,383,2025-12-01
1759842, 7:43:19,420,5,1.2412,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & N State St,Sy 20,2025-12-01 12:43:19+00:00,2025-12-01 12:50:01+00:00,2025-12-01 12:50:01+00:00,2236,43.05271339416504,-76.14778137207031,402,2025-12-01
1759842, 7:43:51,421,6,1.4442,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & N Townsend St,Sy 20,2025-12-01 12:43:51+00:00,,2025-12-01 12:50:36.243055555+00:00,2236,,,405,2025-12-01
1759842, 7:44:14,442,7,1.5868,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & N McBride St,Sy 20,2025-12-01 12:44:14+00:00,2025-12-01 12:51:01+00:00,2025-12-01 12:51:01+00:00,2236,43.05402630665263,-76.14512121481974,407,2025-12-01
1759842, 7:44:40,432,8,1.7532,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Catherine St,Sy 20,2025-12-01 12:44:40+00:00,,2025-12-01 12:51:26.050345508+00:00,2236,,,406,2025-12-01
1759842, 7:45:18,14776,9,1.9920,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Lodi St,Sy 20,2025-12-01 12:45:18+00:00,2025-12-01 12:52:02+00:00,2025-12-01 12:52:02+00:00,2236,43.05604270408894,-76.14101436220366,404,2025-12-01
1759842, 7:45:50,446,10,2.1944,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Highland St,Sy 20,2025-12-01 12:45:50+00:00,,2025-12-01 12:52:22.290726817+00:00,2236,,,392,2025-12-01
1759842, 7:46:18,5088,11,2.3722,21337,1,122 James - Rt 298 - Fly Rd,268626,960 James St,Sy 20,2025-12-01 12:46:18+00:00,,2025-12-01 12:52:40.115288220+00:00,2236,,,382,2025-12-01
1759842, 7:47:00,444,12,2.5905,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Oak St,Sy 20,2025-12-01 12:47:00+00:00,2025-12-01 12:53:02+00:00,2025-12-01 12:53:02+00:00,2236,43.05931615829468,-76.13433182239532,362,2025-12-01
1759842, 7:47:36,2120,13,2.8021,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & WSYR,Sy 20,2025-12-01 12:47:36+00:00,,2025-12-01 12:53:43.753846153+00:00,2236,,,367,2025-12-01
1759842, 7:47:50,450,14,2.8895,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Dewitt St,Sy 20,2025-12-01 12:47:50+00:00,2025-12-01 12:54:01+00:00,2025-12-01 12:54:01+00:00,2236,43.06059447924296,-76.13172086079915,371,2025-12-01
1759842, 7:48:06,453,15,2.9863,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Sedgwick Dr,Sy 20,2025-12-01 12:48:06+00:00,,2025-12-01 12:54:19.104738154+00:00,2236,,,373,2025-12-01
1759842, 7:48:44,459,16,3.2103,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Vine St,Sy 20,2025-12-01 12:48:44+00:00,2025-12-01 12:55:01+00:00,2025-12-01 12:55:01+00:00,2236,43.06216583251953,-76.12850646972656,377,2025-12-01
1759842, 7:49:16,464,17,3.3991,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Wilson St,Sy 20,2025-12-01 12:49:16+00:00,2025-12-01 12:56:01+00:00,2025-12-01 12:56:01+00:00,2236,43.0633742014567,-76.12605158487956,405,2025-12-01
1759842, 7:49:56,469,18,3.6374,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Hampton Rd,Sy 20,2025-12-01 12:49:56+00:00,2025-12-01 12:57:01+00:00,2025-12-01 12:57:01+00:00,2236,43.064596859913955,-76.12354825577646,425,2025-12-01
1759842, 7:50:18,10678,19,3.7675,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Teall Ave,Sy 20,2025-12-01 12:50:18+00:00,2025-12-01 12:58:01+00:00,2025-12-01 12:58:01+00:00,2236,43.065283990675404,-76.12215386667559,463,2025-12-01
1759842, 7:50:53,479,20,3.9788,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Rugby Rd,Sy 20,2025-12-01 12:50:53+00:00,,2025-12-01 12:58:17.215790842+00:00,2236,,,444,2025-12-01
1759842, 7:51:13,481,21,4.0984,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Cook Ave,Sy 20,2025-12-01 12:51:13+00:00,,2025-12-01 12:58:26.394250780+00:00,2236,,,433,2025-12-01
1759842, 7:51:29,487,22,4.1927,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Hastings Pl,Sy 20,2025-12-01 12:51:29+00:00,,2025-12-01 12:58:33.631113423+00:00,2236,,,424,2025-12-01
1759842, 7:51:44,491,23,4.2856,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Clifton Pl,Sy 20,2025-12-01 12:51:44+00:00,,2025-12-01 12:58:40.760535900+00:00,2236,,,416,2025-12-01
1759842, 7:52:00,1759,24,4.3533,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Shotwell Pk,Sy 20,2025-12-01 12:52:00+00:00,,2025-12-01 12:58:45.956035379+00:00,2236,,,405,2025-12-01
1759842, 7:52:30,506,25,4.5363,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Hickok Ave,Sy 20,2025-12-01 12:52:30+00:00,2025-12-01 12:59:00+00:00,2025-12-01 12:59:00+00:00,2236,43.06841100965227,-76.11485290527344,390,2025-12-01
1759842, 7:52:49,507,26,4.6515,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Stafford Ave,Sy 20,2025-12-01 12:52:49+00:00,2025-12-01 13:00:02+00:00,2025-12-01 13:00:02+00:00,2236,43.06854506670418,-76.11210464218915,433,2025-12-01
1759842, 7:53:08,515,27,4.7648,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Forest Hill Dr,Sy 20,2025-12-01 12:53:08+00:00,,2025-12-01 13:00:23.439063502+00:00,2236,,,435,2025-12-01
1759842, 7:53:24,523,28,4.8640,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Woodbine Ave,Sy 20,2025-12-01 12:53:24+00:00,,2025-12-01 13:00:42.210070558+00:00,2236,,,438,2025-12-01
1759842, 7:53:40,522,29,4.9633,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Hillsdale Ave,Sy 20,2025-12-01 12:53:40+00:00,2025-12-01 13:01:01+00:00,2025-12-01 13:01:01+00:00,2236,43.06870079040527,-76.10878880818684,441,2025-12-01
1759842, 7:53:58,532,30,5.0705,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & S Collingwood Ave,Sy 20,2025-12-01 12:53:58+00:00,,2025-12-01 13:01:23.356621480+00:00,2236,,,445,2025-12-01
1759842, 7:54:14,533,31,5.1667,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & S Edwards Ave,Sy 20,2025-12-01 12:54:14+00:00,,2025-12-01 13:01:43.419186652+00:00,2236,,,449,2025-12-01
1759842, 7:54:28,541,32,5.2510,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & S Midler Ave,Sy 20,2025-12-01 12:54:28+00:00,2025-12-01 13:02:01+00:00,2025-12-01 13:02:01+00:00,2236,43.068864037008844,-76.10592052983303,453,2025-12-01
1759842, 7:54:47,547,33,5.3662,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Nichols Ave,Sy 20,2025-12-01 12:54:47+00:00,,2025-12-01 13:02:17.229161775+00:00,2236,,,450,2025-12-01
1759842, 7:55:03,552,34,5.4654,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Homecroft Rd,Sy 20,2025-12-01 12:55:03+00:00,,2025-12-01 13:02:31.204273303+00:00,2236,,,448,2025-12-01
1759842, 7:55:23,567,35,5.5837,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Mosley Dr,Sy 20,2025-12-01 12:55:23+00:00,,2025-12-01 13:02:47.870157313+00:00,2236,,,444,2025-12-01
1759842, 7:55:38,558,36,5.6769,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Plymouth Dr,Sy 20,2025-12-01 12:55:38+00:00,2025-12-01 13:03:01+00:00,2025-12-01 13:03:01+00:00,2236,43.069149017333984,-76.1000515046667,443,2025-12-01
1759842, 7:55:53,562,37,5.7671,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & W Milford Dr,Sy 20,2025-12-01 12:55:53+00:00,,2025-12-01 13:03:18.088727502+00:00,2236,,,445,2025-12-01
1759842, 7:56:31,578,38,5.9936,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & E Milford Dr,Sy 20,2025-12-01 12:56:31+00:00,2025-12-01 13:04:01+00:00,2025-12-01 13:04:01+00:00,2236,43.0693508494984,-76.09571838378906,450,2025-12-01
1759842, 7:57:00,575,39,6.1661,21337,1,122 James - Rt 298 - Fly Rd,268626,James St & Ridgewood Dr,Sy 20,2025-12-01 12:57:00+00:00,,2025-12-01 13:04:22.256931608+00:00,2236,,,442,2025-12-01
1759842, 7:58:00,7468,40,6.4805,21337,1,122 James - Rt 298 - Fly Rd,268626,Thompson Rd & James St,Sy 20,2025-12-01 12:58:00+00:00,2025-12-01 13:05:01+00:00,2025-12-01 13:05:01+00:00,2236,43.06949327576835,-76.0915645383439,421,2025-12-01
1759842, 7:58:32,6624,41,6.8290,21337,1,122 James - Rt 298 - Fly Rd,268626,Thompson Rd & Exeter St,Sy 20,2025-12-01 12:58:32+00:00,2025-12-01 13:08:01+00:00,2025-12-01 13:08:01+00:00,2236,43.07308544832117,-76.08921612010283,569,2025-12-01
1759842, 7:58:49,8068,42,7.0160,21337,1,122 James - Rt 298 - Fly Rd,268626,Thompson Rd Tavern,Sy 20,2025-12-01 12:58:49+00:00,,2025-12-01 13:08:19.000962618+00:00,2236,,,570,2025-12-01
1759842, 7:59:29,8069,43,7.4523,21337,1,122 James - Rt 298 - Fly Rd,268626,Thompson Rd & NYNEX,Sy 20,2025-12-01 12:59:29+00:00,2025-12-01 13:09:01+00:00,2025-12-01 13:09:01+00:00,2236,43.07836405436198,-76.08919270833333,572,2025-12-01
1759842, 8:00:08,8070,44,7.8800,21337,1,122 James - Rt 298 - Fly Rd,268626,Thompson Rd & 1st Gate @ Carrier,Sy 20,2025-12-01 13:00:08+00:00,,2025-12-01 13:09:37.394837611+00:00,2236,,,569,2025-12-01
1759842, 8:00:33,8071,45,8.1574,21337,1,122 James - Rt 298 - Fly Rd,268626,Comfort Inn Thompson Rd,Sy 20,2025-12-01 13:00:33+00:00,2025-12-01 13:10:01+00:00,2025-12-01 13:10:01+00:00,2236,43.087035481522726,-76.08983760926782,568,2025-12-01
1759842, 8:01:40,7465,46,8.8829,21337,1,122 James - Rt 298 - Fly Rd,268626,Thompson Rd & Tarbell Rd,Sy 20,2025-12-01 13:01:40+00:00,2025-12-01 13:11:01+00:00,2025-12-01 13:11:01+00:00,2236,43.08937072753906,-76.0919075012207,561,2025-12-01
1759842, 8:02:00,7811,47,9.0782,21337,1,122 James - Rt 298 - Fly Rd,268626,Days Inn,Sy 20,2025-12-01 13:02:00+00:00,,2025-12-01 13:11:29.727629320+00:00,2236,,,569,2025-12-01
1759842, 8:04:04,6638,48,9.9358,21337,1,122 James - Rt 298 - Fly Rd,268626,Carrier Pky & Old Collamer Rd,Sy 20,2025-12-01 13:04:04+00:00,,2025-12-01 13:13:35.876195145+00:00,2236,,,571,2025-12-01
